t,x,y
0,-0.206199676,-2.009353475
0.016744444,-0.206206327,-2.009423471
0.033488889,-0.206046176,-2.009411429
0.050233333,-0.204721453,-2.009281202
0.066988889,-0.205996139,-2.009462117
0.083733333,-0.206166713,-2.009513642
0.100477778,-0.205951753,-2.009887817
0.117233333,-0.206032363,-2.010922865
0.133977778,-0.206264442,-2.010826586
0.150722222,-0.205710433,-2.010714183
0.167466667,-0.206186762,-2.010839153
0.184211111,-0.205526231,-2.010452595
0.200966667,-0.205095669,-2.010848118
0.217711111,-0.20542737,-2.010777522
0.234455556,-0.204454131,-2.010979506
0.2512,-0.204776713,-2.010942962
0.267944444,-0.204227008,-2.012010275
0.2847,-0.204298863,-2.012493376
0.301444444,-0.20331839,-2.012852818
0.318255556,-0.203937961,-2.01254408
0.334933333,-0.203538256,-2.012255756
0.351688889,-0.202674658,-2.012379564
0.368433333,-0.203390634,-2.012520579
0.385177778,-0.204197124,-2.0125472
0.401922222,-0.202975904,-2.012516995
0.418666667,-0.202919432,-2.012525613
0.435411111,-0.204394926,-2.012500366
0.452166667,-0.203122249,-2.012540011
0.468911111,-0.20359337,-2.012437234
0.485655556,-0.203243193,-2.012573704
0.5024,-0.202139473,-2.012594712
0.519155556,-0.20211126,-2.012543996
0.5359,-0.202862089,-2.012510908
0.552644444,-0.201231684,-2.012471995
0.569388889,-0.201566139,-2.012962433
0.586133333,-0.203679836,-2.013033263
0.602888889,-0.201940507,-2.01249574
0.619633333,-0.201977445,-2.012023836
0.636377778,-0.201857744,-2.012272376
0.653133333,-0.201045924,-2.012144705
0.669877778,-0.201140913,-2.012537276
0.686622222,-0.201124073,-2.013913178
0.703366667,-0.200119208,-2.014078665
0.720111111,-0.201266529,-2.014342466
0.736866667,-0.199669941,-2.015375182
0.753611111,-0.200069046,-2.015396014
0.770355556,-0.199049388,-2.015273167
0.7871,-0.199864056,-2.015285908
0.803844444,-0.199947007,-2.015492852
0.820588889,-0.199440651,-2.015635121
0.837344444,-0.199666829,-2.016104867
0.854088889,-0.19948753,-2.015633694
0.870833333,-0.200328627,-2.015611077
0.887577778,-0.200359362,-2.014439387
0.904333333,-0.200337681,-2.014073129
0.921077778,-0.198829791,-2.014056933
0.937822222,-0.199640628,-2.014255071
0.954566667,-0.200586223,-2.014030894
0.971322222,-0.199708929,-2.013916116
0.988066667,-0.199641934,-2.013821661
1.004811111,-0.198672409,-2.013862806
1.021555556,-0.199645879,-2.014176309
1.0383,-0.198014352,-2.015304128
1.055055556,-0.198419771,-2.015759073
1.0718,-0.198687332,-2.015671016
1.088555556,-0.198321421,-2.015678281
1.105288889,-0.198571448,-2.01556935
1.122033333,-0.199476383,-2.015515139
1.138788889,-0.198566583,-2.015422912
1.155533333,-0.198015223,-2.014719717
1.172288889,-0.198986884,-2.014457941
1.189033333,-0.198537982,-2.014002645
1.205777778,-0.197571681,-2.013931724
1.222544444,-0.197119735,-2.012580074
1.239266667,-0.196584877,-2.012136096
1.256011111,-0.197363162,-2.011088004
1.272755556,-0.196964359,-2.010998967
1.289511111,-0.193532577,-2.012362332
1.306255556,-0.190552611,-2.012477468
1.323,-0.188814462,-2.012765123
1.339755556,-0.184813466,-2.01338803
1.3565,-0.184138756,-2.012639736
1.373244444,-0.18277765,-2.012545081
1.389988889,-0.182022863,-2.012479016
1.406733333,-0.181318786,-2.012483181
1.423477778,-0.180175741,-2.012435921
1.440233333,-0.175139716,-2.012505978
1.456977778,-0.170215299,-2.013765065
1.473722222,-0.163346809,-2.014755946
1.490466667,-0.159466846,-2.015477466
1.507211111,-0.155575815,-2.015194076
1.523988889,-0.154140127,-2.015304626
1.540711111,-0.153672735,-2.014608496
1.557466667,-0.150295416,-2.015201804
1.5742,-0.145521535,-2.015641227
1.590955556,-0.140261408,-2.016577069
1.6077,-0.131100293,-2.01708912
1.624444444,-0.126465665,-2.017960804
1.641188889,-0.121635315,-2.018064105
1.657955556,-0.116761404,-2.018647846
1.674688889,-0.114372725,-2.018329363
1.691433333,-0.109181969,-2.018690147
1.708177778,-0.10611096,-2.018900236
1.725011111,-0.100076029,-2.01890162
1.741677778,-0.092573134,-2.019065245
1.758422222,-0.086545004,-2.018696687
1.775166667,-0.080446863,-2.018635058
1.791911111,-0.074220275,-2.01879326
1.808655556,-0.066965555,-2.018680564
1.825411111,-0.063894609,-2.019008483
1.842155556,-0.059646515,-2.019397456
1.8589,-0.053460666,-2.018820894
1.875644444,-0.049047859,-2.018512699
1.8924,-0.041459633,-2.019071718
1.909155556,-0.034221436,-2.018033057
1.925888889,-0.02750964,-2.018708585
1.942633333,-0.022071294,-2.018479063
1.959388889,-0.016450629,-2.018873169
1.976133333,-0.013263628,-2.019034432
1.992877778,-0.006975045,-2.018714597
2.009622222,-0.002084418,-2.018874753
2.026366667,0.002416482,-2.018682656
2.043122222,0.008208529,-2.01876356
2.059866667,0.015490824,-2.018778451
2.076622222,0.019919547,-2.018883678
2.093355556,0.024642546,-2.01889864
2.110111111,0.03030865,-2.0188219
2.126855556,0.032132675,-2.018520829
2.1436,0.036756496,-2.017403315
2.160344444,0.043177522,-2.017402713
2.177088889,0.047679578,-2.01714869
2.193844444,0.053173497,-2.017136852
2.210588889,0.057670911,-2.017047315
2.227333333,0.0616757,-2.017004523
2.244077778,0.066191489,-2.017110639
2.260833333,0.068486885,-2.016945201
2.277577778,0.071829729,-2.017169581
2.294322222,0.074730091,-2.017000271
2.311066667,0.077982592,-2.017151531
2.327811111,0.08299181,-2.016527812
2.344566667,0.087035698,-2.015676499
2.361311111,0.089872445,-2.015717222
2.378055556,0.092892291,-2.015527721
2.3948,0.09592195,-2.014502107
2.411555556,0.096902834,-2.014055839
2.4283,0.098679841,-2.014149281
2.445044444,0.101343875,-2.01415216
2.4618,0.103153738,-2.014147686
2.478533333,0.105198928,-2.013965298
2.495288889,0.107821597,-2.013888104
2.512033333,0.110516782,-2.01389426
2.528777778,0.110883568,-2.013987129
2.545533333,0.112353189,-2.014076154
2.562266667,0.113385463,-2.01416244
2.579022222,0.112193083,-2.01385929
2.595766667,0.112565897,-2.013775351
2.612511111,0.113992969,-2.013966191
2.629255556,0.114099529,-2.014030394
2.646,0.115139975,-2.013953022
2.662755556,0.116695115,-2.013932155
2.6795,0.115672495,-2.013768701
2.696244444,0.114321353,-2.013661823
2.712988889,0.113553765,-2.013406071
2.729744444,0.112411827,-2.013058174
2.746488889,0.109223784,-2.012559818
2.763233333,0.109799557,-2.012563658
2.779977778,0.108273595,-2.01254631
2.796733333,0.106822674,-2.012515045
2.813477778,0.105906544,-2.01221606
2.830222222,0.104483568,-2.012464043
2.846966667,0.101038169,-2.012444998
2.863711111,0.098212648,-2.012908594
2.880466667,0.096748563,-2.013713728
2.897211111,0.090521525,-2.013866453
2.913955556,0.088237074,-2.013733726
2.9307,0.08691538,-2.014040395
2.947455556,0.084491534,-2.014071271
2.9642,0.083098461,-2.014167281
2.980944444,0.077420363,-2.014174285
2.997688889,0.074152556,-2.014110496
3.014433333,0.070990007,-2.013934915
3.031188889,0.065581457,-2.012994845
3.047933333,0.061447542,-2.012991239
3.064677778,0.057474918,-2.012518985
3.081422222,0.052618849,-2.012503953
3.098177778,0.049015135,-2.012607351
3.114922222,0.044758963,-2.012269558
3.131666667,0.039723695,-2.012357
3.148411111,0.035956823,-2.012594025
3.165155556,0.029474197,-2.012816906
3.181911111,0.02277703,-2.012308499
3.198655556,0.01886061,-2.012146456
3.2154,0.013219096,-2.012363156
3.232144444,0.007647874,-2.012638555
3.248888889,0.003591049,-2.012676972
3.265644444,-0.001134794,-2.01252758
3.282388889,-0.006543897,-2.012512224
3.299133333,-0.012977873,-2.011541983
3.315877778,-0.018290106,-2.010782819
3.332633333,-0.024158742,-2.009880734
3.349377778,-0.030495064,-2.009646006
3.366122222,-0.033878609,-2.009459468
3.382866667,-0.039510051,-2.009172144
3.399611111,-0.043599903,-2.008888728
3.416366667,-0.050149042,-2.007947834
3.433111111,-0.057759283,-2.007698102
3.449855556,-0.061167936,-2.006452564
3.4666,-0.067365241,-2.006515996
3.483344444,-0.07302851,-2.006366656
3.5001,-0.07744328,-2.005454964
3.516844444,-0.083788067,-2.005000882
3.533588889,-0.0892562,-2.00485147
3.550344444,-0.093535347,-2.00494907
3.567088889,-0.098048266,-2.004881676
3.583833333,-0.104107869,-2.004635121
3.600577778,-0.108514073,-2.004492704
3.617322222,-0.111453722,-2.004024723
3.634077778,-0.117274817,-2.004272946
3.650822222,-0.121630431,-2.003807305
3.667566667,-0.126919002,-2.003329349
3.684311111,-0.131303512,-2.003176296
3.701055556,-0.134944651,-2.00275331
3.717811111,-0.13890959,-2.002054635
3.734555556,-0.144433555,-2.000540814
3.7513,-0.148008233,-2.000178246
3.768044444,-0.152029865,-2.000161446
3.784788889,-0.153909455,-2.000256891
3.801544444,-0.157171458,-2.000274405
3.818288889,-0.16071844,-1.999842572
3.835033333,-0.16364719,-2.000211082
3.851777778,-0.166821375,-1.998954447
3.868533333,-0.168630865,-1.998734168
3.885277778,-0.171613914,-1.998862002
3.902022222,-0.172474424,-1.998644717
3.918766667,-0.177119938,-1.998510353
3.935511111,-0.178579591,-1.998431387
3.952266667,-0.179727666,-1.997434545
3.969011111,-0.182701181,-1.997176099
3.985755556,-0.183587656,-1.997318633
4.0025,-0.184907379,-1.997323406
4.019244444,-0.186197932,-1.997445042
4.036,-0.187275503,-1.997292408
4.052744444,-0.189400746,-1.997133663
4.069488889,-0.1900401,-1.997314825
4.086233333,-0.189093235,-1.996812256
4.102988889,-0.190371259,-1.995829502
4.119733333,-0.1905841,-1.995185637
4.136477778,-0.190695957,-1.995218359
4.153222222,-0.191140167,-1.995380382
4.169966667,-0.1909047,-1.995454019
4.186722222,-0.189452097,-1.995666757
4.203466667,-0.189351124,-1.995730173
4.220211111,-0.189145012,-1.995574839
4.236966667,-0.187410982,-1.995492066
4.253711111,-0.185736597,-1.995485553
4.270455556,-0.183945689,-1.995611916
4.2872,-0.181976327,-1.995566606
4.303944444,-0.179060389,-1.995632201
4.3207,-0.176246562,-1.99540726
4.337444444,-0.172522652,-1.995449642
4.354188889,-0.170398499,-1.995633573
4.370933333,-0.168057881,-1.996161979
4.387677778,-0.163759266,-1.997073257
4.404433333,-0.16110265,-1.997035838
4.421177778,-0.157228401,-1.99702176
4.437922222,-0.153899371,-1.99721215
4.454666667,-0.151283053,-1.99747605
4.471411111,-0.146885386,-1.997939844
4.488166667,-0.141956347,-1.998467425
4.504911111,-0.139621698,-1.99847966
4.521655556,-0.133576815,-1.998512195
4.5384,-0.128855891,-1.999215684
4.555155556,-0.123988569,-1.999889351
4.5719,-0.119276976,-2.000297189
4.588644444,-0.113979708,-2.000194208
4.605388889,-0.109745,-2.000598295
4.622144444,-0.105381693,-2.001530218
4.638888889,-0.09940258,-2.001726566
4.655633333,-0.094779961,-2.003149783
4.672377778,-0.088243502,-2.003349574
4.689133333,-0.083924693,-2.003736708
4.705877778,-0.079398779,-2.004755309
