t,x,y
0,-0.618619626,-1.920828785
0.016744444,-0.618806844,-1.920856182
0.033488889,-0.620367526,-1.920827826
0.050244444,-0.618708335,-1.920769883
0.066988889,-0.618486452,-1.920734312
0.083733333,-0.621363361,-1.920942642
0.100477778,-0.621877439,-1.92089892
0.117222222,-0.621073101,-1.922348741
0.133977778,-0.622923138,-1.92249578
0.150722222,-0.621250943,-1.92230892
0.167466667,-0.623420669,-1.922656211
0.184222222,-0.623344112,-1.9211027
0.200966667,-0.623715526,-1.920906552
0.217711111,-0.623875641,-1.920838419
0.234455556,-0.624165641,-1.920780731
0.2512,-0.624155554,-1.920891174
0.267955556,-0.62337026,-1.922393748
0.2847,-0.623284259,-1.922396006
0.301444444,-0.622780375,-1.922269979
0.318188889,-0.62703662,-1.921183171
0.334933333,-0.627611868,-1.921151301
0.351677778,-0.625167509,-1.920582438
0.368433333,-0.624847327,-1.920550265
0.385177778,-0.625949509,-1.921007756
0.401922222,-0.625049664,-1.920503034
0.418666667,-0.627300112,-1.919383791
0.435422222,-0.626670245,-1.919143579
0.452166667,-0.625900781,-1.919030034
0.468911111,-0.625450076,-1.919088014
0.485655556,-0.626698824,-1.919013125
0.5024,-0.625220439,-1.920737368
0.519155556,-0.625714501,-1.920846096
0.5359,-0.625830775,-1.920766294
0.552644444,-0.625077158,-1.920769499
0.569388889,-0.625460587,-1.920741664
0.586133333,-0.624705589,-1.919089101
0.602888889,-0.625490056,-1.919160871
0.619633333,-0.625032036,-1.91913247
0.636377778,-0.624163851,-1.919103692
0.653133333,-0.625393239,-1.919371609
0.669877778,-0.624940292,-1.919279165
0.686622222,-0.624326704,-1.919396835
0.703366667,-0.623685142,-1.92054629
0.720111111,-0.624676818,-1.919259362
0.736855556,-0.623586216,-1.919246988
0.753611111,-0.623479495,-1.919198234
0.770355556,-0.622515916,-1.919336411
0.7871,-0.623366206,-1.920754093
0.803855556,-0.621941671,-1.920794042
0.8206,-0.622056874,-1.920819375
0.837344444,-0.623763793,-1.920938625
0.854088889,-0.62277919,-1.920840665
0.870833333,-0.623275917,-1.92083526
0.887577778,-0.623899742,-1.920838852
0.904333333,-0.62565767,-1.920631233
0.921077778,-0.632195974,-1.919527845
0.937822222,-0.634151128,-1.917878341
0.954566667,-0.630777659,-1.917520645
0.971322222,-0.626856413,-1.915824969
0.988066667,-0.621848201,-1.914452002
1.004811111,-0.615849648,-1.914599504
1.021555556,-0.610577206,-1.914663804
1.0383,-0.601850532,-1.915835573
1.055055556,-0.598352525,-1.917308537
1.0718,-0.595532815,-1.918094697
1.088544444,-0.59161452,-1.920803234
1.105311111,-0.590185848,-1.922704453
1.122044444,-0.580684057,-1.925790776
1.138788889,-0.57167489,-1.927550833
1.155533333,-0.561630056,-1.929550051
1.172277778,-0.546220771,-1.931092056
1.189033333,-0.532159383,-1.933665684
1.205777778,-0.522080358,-1.935901395
1.222522222,-0.512880708,-1.937621188
1.239266667,-0.502385668,-1.940835627
1.256022222,-0.493611349,-1.944282383
1.272755556,-0.481794303,-1.94872479
1.289511111,-0.468908234,-1.952080563
1.306255556,-0.455714179,-1.955195965
1.323,-0.443166732,-1.955996006
1.339755556,-0.425952034,-1.958648595
1.356511111,-0.408501388,-1.960222024
1.373244444,-0.392715003,-1.963747482
1.389988889,-0.373232347,-1.967081378
1.406733333,-0.360312071,-1.970407004
1.423488889,-0.344026115,-1.973648794
1.440233333,-0.330563587,-1.976919362
1.456977778,-0.315277852,-1.979135971
1.473722222,-0.296075386,-1.980734724
1.490466667,-0.278816649,-1.981659993
1.507222222,-0.26018858,-1.982260765
1.523966667,-0.239054652,-1.983537945
1.540711111,-0.221910268,-1.98396706
1.557455556,-0.202929833,-1.985791351
1.574211111,-0.190876208,-1.986911113
1.590955556,-0.172259565,-1.988875324
1.6077,-0.157071901,-1.991153884
1.624444444,-0.140766582,-1.991677592
1.6412,-0.122210512,-1.992600729
1.657944444,-0.100401074,-1.993566565
1.674688889,-0.077910132,-1.993545556
1.691466667,-0.06038988,-1.993440695
1.708177778,-0.039550472,-1.993515637
1.724922222,-0.023941403,-1.993520157
1.741677778,-0.007215638,-1.993289117
1.758422222,0.009484545,-1.992139488
1.775166667,0.025793743,-1.992038712
1.791911111,0.042954277,-1.99187087
1.808666667,0.06246802,-1.990471215
1.825411111,0.079859141,-1.988534339
1.842155556,0.098164946,-1.986916205
1.8589,0.113389386,-1.986872515
1.875655556,0.12591688,-1.98355547
1.8924,0.1384264,-1.984009913
1.909144444,0.150826102,-1.983639618
1.925888889,0.163363671,-1.983235796
