t,x,y
0,-1.279689511,-1.564437302
0.016744444,-1.28096655,-1.564349718
0.0335,-1.281715469,-1.564636702
0.050244444,-1.279901954,-1.564662005
0.066988889,-1.281402434,-1.565901112
0.083733333,-1.28153287,-1.566052957
0.100488889,-1.281188203,-1.56756128
0.117233333,-1.281325055,-1.567626164
0.133977778,-1.28106988,-1.568664797
0.150722222,-1.282177985,-1.568960304
0.167466667,-1.282519238,-1.569004218
0.184222222,-1.28236288,-1.568932977
0.200966667,-1.284580699,-1.569372328
0.217711111,-1.284289048,-1.569189253
0.234455556,-1.284089862,-1.569015608
0.251211111,-1.284677952,-1.569293186
0.267955556,-1.284544088,-1.56911414
0.2847,-1.28324396,-1.569380929
0.301444444,-1.283023042,-1.569298635
0.318188889,-1.285088292,-1.567998554
0.334933333,-1.283188535,-1.56774951
0.351688889,-1.284636687,-1.56764586
0.368433333,-1.283394803,-1.567778195
0.385177778,-1.283861231,-1.567379372
0.401922222,-1.283978904,-1.567367685
0.418666667,-1.284449764,-1.567538567
0.435422222,-1.284615409,-1.567740184
0.452166667,-1.285364015,-1.567996911
0.468911111,-1.284356609,-1.567472789
0.485655556,-1.284696227,-1.567529823
0.502411111,-1.284791063,-1.567554221
0.519155556,-1.283102128,-1.567615872
0.5359,-1.284741834,-1.567571074
0.552644444,-1.285844225,-1.567500692
0.569388889,-1.283433319,-1.567816554
0.586133333,-1.285129116,-1.567916318
0.602888889,-1.28449366,-1.567362334
0.619633333,-1.286132033,-1.566204369
0.636377778,-1.286138951,-1.566160058
0.653133333,-1.285915441,-1.565944874
0.669888889,-1.284590965,-1.565807831
0.686622222,-1.286357517,-1.564710002
0.703366667,-1.286383869,-1.566087156
0.720111111,-1.286434333,-1.566269369
0.736866667,-1.286240117,-1.56595125
0.753611111,-1.285899601,-1.564378878
0.770355556,-1.286116313,-1.564276808
0.7871,-1.286263058,-1.564377781
0.803855556,-1.286078307,-1.564349711
0.8206,-1.286091512,-1.564337485
0.837344444,-1.286437721,-1.563181649
0.854088889,-1.286487298,-1.564393054
0.870833333,-1.28649297,-1.563140311
0.887588889,-1.288119772,-1.561603612
0.904333333,-1.288146077,-1.561533941
0.921077778,-1.287806444,-1.561224678
0.937822222,-1.286655618,-1.562922626
0.954577778,-1.287060526,-1.562397869
0.971322222,-1.288106122,-1.562984703
0.988066667,-1.288134768,-1.563188522
1.004811111,-1.289231636,-1.562870511
1.021555556,-1.289481879,-1.562868463
1.0383,-1.289306173,-1.564121306
1.055055556,-1.290380644,-1.564351849
1.0718,-1.289051844,-1.565983525
1.088544444,-1.287348705,-1.567652583
1.105288889,-1.284471211,-1.569349208
1.122044444,-1.278878065,-1.57181579
1.138788889,-1.273960718,-1.576112955
1.155533333,-1.266787437,-1.579158621
1.172277778,-1.261876316,-1.58236555
1.189033333,-1.256671012,-1.585488903
1.205777778,-1.248905661,-1.591935521
1.222522222,-1.240333233,-1.599913916
1.239266667,-1.231397794,-1.608782836
1.256011111,-1.221356858,-1.618143034
1.272766667,-1.20808381,-1.629240701
1.289511111,-1.19235667,-1.640953317
1.306255556,-1.174988965,-1.650880998
1.323,-1.159401092,-1.658599925
1.339755556,-1.140838487,-1.670363819
1.3565,-1.121817129,-1.682652773
1.373244444,-1.101007502,-1.695853255
1.389988889,-1.07982444,-1.709096505
1.406744444,-1.055093631,-1.723173049
1.423488889,-1.030358623,-1.738304966
1.440233333,-1.003770125,-1.752701831
1.456977778,-0.976347459,-1.765784604
1.473722222,-0.946463887,-1.780048496
1.490466667,-0.919488133,-1.793220775
1.507222222,-0.891906753,-1.806440449
1.523966667,-0.871088545,-1.824583831
1.540711111,-0.843544098,-1.835888331
1.557455556,-0.811069766,-1.850544015
1.574211111,-0.764205862,-1.868472934
1.590955556,-0.736073072,-1.878030789
1.6077,-0.702665035,-1.891158424
1.624444444,-0.684885278,-1.928702819
1.6412,-0.647056568,-1.939844356
1.657944444,-0.60997542,-1.951233685
1.674688889,-0.593824728,-1.956164892
1.691444444,-0.552231037,-1.96871821
1.708177778,-0.489739205,-1.983727476
1.724933333,-0.46042057,-1.99006785
1.741677778,-0.389005527,-1.962321836
1.758422222,-0.343092859,-1.966913103
1.775166667,-0.304209657,-1.973361409
1.791911111,-0.254401983,-1.97820216
1.808666667,-0.20994612,-1.98527817
1.825411111,-0.172285113,-1.988526061
1.842155556,-0.126197086,-1.991475999
1.858911111,-0.084041852,-1.994230834
1.875644444,-0.046181256,-2.039340703
1.8924,0.001252154,-1.989869437
1.909144444,0.042976991,-1.988023651
