t,x,y
0,-0.460658562,-1.954739622
0.016744444,-0.460509518,-1.954885546
0.0335,-0.462032129,-1.954840229
0.050244444,-0.463132071,-1.955500727
0.066988889,-0.465162515,-1.955027695
0.083733333,-0.466996656,-1.954982271
0.100477778,-0.467476205,-1.954931114
0.117255556,-0.467751583,-1.953209485
0.133977778,-0.469304183,-1.952865601
0.150722222,-0.471003773,-1.951639024
0.167466667,-0.472489441,-1.951519794
0.184222222,-0.47330814,-1.951478328
0.200966667,-0.474385667,-1.951576774
0.217711111,-0.47409679,-1.951533208
0.234455556,-0.474696174,-1.951519129
0.2512,-0.476917766,-1.951969079
0.267944444,-0.475999018,-1.95295776
0.2847,-0.477329633,-1.953015929
0.301444444,-0.477412126,-1.95457778
0.318188889,-0.478569543,-1.954903264
0.334933333,-0.478736937,-1.956243344
0.351677778,-0.47978144,-1.956464875
0.368433333,-0.480778244,-1.956314503
0.385177778,-0.481055625,-1.956489686
0.401933333,-0.481859054,-1.956470859
0.418677778,-0.481814781,-1.956419943
0.435422222,-0.482262225,-1.956602565
0.452166667,-0.481740715,-1.956435952
0.468911111,-0.48035536,-1.958123944
0.485655556,-0.478938852,-1.959278579
0.502411111,-0.478120619,-1.960006366
0.519155556,-0.477068668,-1.959789265
0.5359,-0.475611769,-1.959586616
0.552644444,-0.473564462,-1.95917417
0.5694,-0.474050076,-1.959651347
0.586155556,-0.474049498,-1.960998248
0.602888889,-0.475006834,-1.961503268
0.619633333,-0.473205375,-1.961745454
0.636377778,-0.473599091,-1.961763055
0.653133333,-0.471380833,-1.963186467
0.669877778,-0.471977655,-1.963264355
0.686622222,-0.472224155,-1.963254541
0.703366667,-0.472254617,-1.963168749
0.720122222,-0.473027099,-1.961606697
0.736855556,-0.473872685,-1.961390754
0.753611111,-0.473152407,-1.961275488
0.770355556,-0.470489762,-1.961261331
0.7871,-0.4635297,-1.961483988
0.803855556,-0.453885287,-1.963390273
0.8206,-0.445937255,-1.966282019
0.837344444,-0.441180466,-1.968381873
0.8541,-0.437048366,-1.968098599
0.870844444,-0.437207015,-1.969348499
0.887588889,-0.440575901,-1.969473804
0.904333333,-0.441038422,-1.971071429
0.921077778,-0.439651327,-1.972793962
0.937833333,-0.431992848,-1.974652013
0.954577778,-0.418419059,-1.977813183
0.971322222,-0.405950615,-1.980232501
0.988066667,-0.39273561,-1.983221109
1.004811111,-0.38128557,-1.984536068
1.021566667,-0.379401736,-1.985108539
1.038311111,-0.377423578,-1.986901986
1.055055556,-0.370693342,-1.988262145
1.0718,-0.367535089,-1.991416432
1.088544444,-0.358594186,-1.993061886
1.1053,-0.348598438,-1.995071191
1.122044444,-0.33120628,-1.998395832
1.138788889,-0.31338226,-2.001104717
1.155533333,-0.297930998,-2.004507184
1.172277778,-0.28478062,-2.006457619
1.189033333,-0.27309418,-2.009434167
1.205777778,-0.266635754,-2.011551894
1.222522222,-0.257144893,-2.014432934
1.239266667,-0.249554924,-2.016320131
1.256022222,-0.236795524,-2.018039374
1.272766667,-0.22070741,-2.01972597
1.289511111,-0.203549258,-2.020537533
1.306255556,-0.186041103,-2.022217813
1.323011111,-0.173398979,-2.024432547
1.339755556,-0.16221798,-2.026210916
1.3565,-0.150792673,-2.028022277
1.373244444,-0.142643201,-2.02984788
1.389988889,-0.132980716,-2.031522145
1.406744444,-0.120682139,-2.032972505
1.423488889,-0.104666996,-2.033587926
1.440233333,-0.087618795,-2.033427709
1.456977778,-0.069986899,-2.033169866
1.473722222,-0.055636912,-2.034280304
1.490466667,-0.039670158,-2.035171331
1.507222222,-0.027241794,-2.036212856
1.523966667,-0.013606137,-2.036485317
1.540711111,-0.005475809,-2.037401885
1.557455556,0.008190259,-2.038242666
1.574211111,0.020849201,-2.039693831
1.590955556,0.036435808,-2.039636388
1.6077,0.050422248,-2.039597078
1.624444444,0.068490751,-2.037982422
1.641188889,0.081971566,-2.036613455
1.657944444,0.094698193,-2.034799343
1.674688889,0.105566413,-2.034942377
1.691444444,0.116563125,-2.034922501
1.708188889,0.12808874,-2.036496106
1.724933333,0.138200278,-2.036515525
1.741677778,0.151018867,-2.035829631
1.758422222,0.163677612,-2.034598435
1.775177778,0.174514643,-2.032764773
1.791922222,0.188776776,-2.031281469
1.808666667,0.203348062,-2.028278045
1.825411111,0.216567748,-2.026775078
1.842166667,0.221533167,-2.027795642
1.8589,0.231726933,-2.026629767
1.875655556,0.240527465,-2.026349577
1.8924,0.249844286,-2.024884165
1.909144444,0.257005577,-2.023350489
1.925888889,0.264642603,-2.021130582
1.942644444,0.274422597,-2.019520547
1.959388889,0.282643876,-2.017579561
1.976133333,0.290324418,-2.016505028
1.992877778,0.296824537,-2.016590281
2.009622222,0.301671823,-2.016137149
2.026377778,0.306529545,-2.014805873
2.043122222,0.309410962,-2.014717342
2.059866667,0.313675436,-2.013255877
2.076611111,0.318259591,-2.011175202
2.093366667,0.321424255,-2.009334712
2.110111111,0.328162772,-2.006727684
2.126855556,0.330911918,-2.006068055
2.143611111,0.333374473,-2.006265509
2.160355556,0.334699719,-2.006117262
2.177088889,0.336143882,-2.004995718
2.193844444,0.335883021,-2.004870267
2.210588889,0.336638257,-2.005022305
2.227333333,0.336422627,-2.004792857
2.244088889,0.335056155,-2.004641154
2.260833333,0.336169158,-2.004377824
2.277577778,0.336009725,-2.004190393
2.294322222,0.33605974,-2.003208631
2.311077778,0.333209317,-2.004480317
2.327822222,0.329730606,-2.004859828
2.344566667,0.324736788,-2.006281526
2.361311111,0.318423125,-2.008082347
2.378055556,0.312914957,-2.008103509
2.394811111,0.306138691,-2.009379862
2.411555556,0.300766467,-2.009202198
2.4283,0.294864696,-2.009778292
2.445044444,0.290802572,-2.008346042
2.461788889,0.284210474,-2.010016137
2.478544444,0.275111931,-2.011799486
2.495288889,0.267677558,-2.01325567
2.512033333,0.256496803,-2.014718107
2.528777778,0.244074199,-2.016312231
2.545533333,0.234459521,-2.017952059
2.562277778,0.228274644,-2.018280931
2.579022222,0.219157431,-2.019872869
2.595766667,0.207900378,-2.021230077
2.612522222,0.197883204,-2.022883844
2.629255556,0.186841064,-2.024703719
2.646011111,0.1733349,-2.0261421
2.662755556,0.162850916,-2.026324291
2.6795,0.150951656,-2.027907889
2.696255556,0.135945752,-2.029276738
2.712988889,0.126248624,-2.031308421
2.729744444,0.117100784,-2.031698643
2.746488889,0.101876569,-2.032975234
2.763233333,0.088447179,-2.034344928
2.779977778,0.078569855,-2.034811674
2.796733333,0.061754392,-2.036359669
2.813477778,0.048304475,-2.036175205
2.830222222,0.034306665,-2.035159338
2.846966667,0.018984435,-2.034853657
2.863722222,0.003652994,-2.03597414
2.880466667,-0.011235059,-2.035929205
2.897211111,-0.022354394,-2.034954769
2.913955556,-0.038594769,-2.034362757
2.930711111,-0.051509874,-2.03449016
2.947455556,-0.066071915,-2.034558381
2.964211111,-0.082839205,-2.034472746
2.980944444,-0.098516605,-2.033035732
2.997688889,-0.11475273,-2.032658763
3.014444444,-0.129136765,-2.031783715
3.031188889,-0.142504535,-2.029906702
3.047933333,-0.157811067,-2.027938403
3.064677778,-0.172195439,-2.026436078
3.081433333,-0.186039274,-2.024738398
3.098177778,-0.202347916,-2.023356839
3.114922222,-0.216171639,-2.022324719
3.131666667,-0.23347616,-2.021416017
3.148411111,-0.245517756,-2.020359181
3.165166667,-0.260096009,-2.019447856
3.181911111,-0.273038885,-2.017675195
3.198655556,-0.285416818,-2.016480562
3.2154,-0.296139617,-2.014615884
3.232155556,-0.309381733,-2.012773618
3.2489,-0.321639993,-2.010350293
3.265644444,-0.33357833,-2.006816474
3.282388889,-0.345191129,-2.004982814
3.299133333,-0.356749325,-2.002778028
3.315877778,-0.367647232,-2.001753249
3.332633333,-0.380412421,-1.999923347
3.349377778,-0.385302884,-1.998172267
3.366122222,-0.394653217,-1.997580931
3.382877778,-0.401389172,-1.996144168
3.399622222,-0.410734899,-1.994517324
3.416366667,-0.417560077,-1.992761666
3.433111111,-0.428849622,-1.990324604
3.449866667,-0.4377431,-1.988604832
3.466611111,-0.44284173,-1.988249132
3.483355556,-0.447605072,-1.988132989
3.5001,-0.454292539,-1.986676309
3.516844444,-0.457704803,-1.986854887
3.533588889,-0.462920316,-1.985357994
3.550344444,-0.467209396,-1.985157487
3.567088889,-0.468013919,-1.984436549
3.583833333,-0.4733231,-1.983217867
3.600577778,-0.475599382,-1.982783892
3.617333333,-0.477666547,-1.981960634
3.634077778,-0.4773903,-1.982575678
3.650822222,-0.479131244,-1.981527772
3.667566667,-0.478918697,-1.98150185
3.684311111,-0.477381155,-1.981599613
3.701055556,-0.476086076,-1.981648257
3.717811111,-0.472641566,-1.982607919
3.734555556,-0.471333165,-1.982835037
3.7513,-0.46866523,-1.984257444
3.768055556,-0.466723242,-1.984735723
3.7848,-0.462747875,-1.986287922
3.801544444,-0.459412824,-1.986517407
3.818288889,-0.453412976,-1.988103679
3.835033333,-0.447639702,-1.989860363
3.851788889,-0.44136458,-1.991330478
3.868533333,-0.437421823,-1.992843598
3.885277778,-0.430538312,-1.994959169
3.902022222,-0.423379276,-1.996215761
3.918766667,-0.418085981,-1.998013549
3.935522222,-0.408160834,-1.999295457
3.952266667,-0.399259823,-2.001160275
3.969011111,-0.392796917,-2.002924357
3.985755556,-0.379500309,-2.004445282
4.002511111,-0.37089354,-2.005784849
4.019255556,-0.359519829,-2.007935751
4.036,-0.348919275,-2.009433207
4.052744444,-0.338738409,-2.011266166
4.0695,-0.324797749,-2.014527435
4.086244444,-0.313642303,-2.016429744
4.102988889,-0.301050883,-2.019325945
4.119733333,-0.287809025,-2.021173419
4.136477778,-0.276133721,-2.022746562
4.153233333,-0.262182527,-2.024524897
4.169977778,-0.247736029,-2.026117624
4.186722222,-0.233871794,-2.027781325
4.203466667,-0.217626822,-2.029115887
4.220211111,-0.205029035,-2.031185738
4.236966667,-0.187564905,-2.032783826
4.253711111,-0.173938098,-2.034570761
4.270455556,-0.157524236,-2.03597771
4.2872,-0.144654466,-2.036333006
4.303955556,-0.126783668,-2.037584817
4.3207,-0.112616894,-2.038205499
4.337444444,-0.096543149,-2.038197193
4.354188889,-0.07986545,-2.039593763
4.370944444,-0.06550378,-2.039596414
4.387688889,-0.048308355,-2.04103949
4.404433333,-0.033175714,-2.04262948
4.421177778,-0.016470311,-2.042393631
4.437922222,3.19E-04,-2.04221581
4.454677778,0.015233472,-2.042242615
4.471422222,0.03157512,-2.041483712
4.488166667,0.047099577,-2.041292133
4.504911111,0.062155506,-2.041129456
4.521655556,0.078063366,-2.039898112
4.538411111,0.091868253,-2.039823693
4.555155556,0.106191582,-2.039181562
4.5719,0.12150532,-2.038300737
4.588644444,0.13615339,-2.037139818
4.6054,0.150387251,-2.036349802
4.622155556,0.163702307,-2.035015765
4.638888889,0.178794555,-2.033141203
4.655633333,0.19299669,-2.032309211
4.672377778,0.206912681,-2.031273051
4.689133333,0.219892345,-2.030128479
4.705877778,0.229511328,-2.029073271
4.722622222,0.248234126,-2.038691177
4.739366667,0.258699587,-2.038478627
4.756111111,0.272250798,-2.035859205
4.772866667,0.284709691,-2.03399975
4.789611111,0.294964448,-2.031702218
4.806355556,0.303565724,-2.029821403
4.8231,0.315233646,-2.027581298
4.839855556,0.324638154,-2.026072417
4.8566,0.334066452,-2.025356798
4.873344444,0.342854631,-2.02504623
4.890088889,0.353303457,-2.022718763
4.906844444,0.360555141,-2.021669012
4.923588889,0.367365635,-2.019471431
4.940333333,0.374746292,-2.018263095
4.957077778,0.3828569,-2.016957802
4.973822222,0.387895149,-2.015912719
4.990566667,0.393466554,-2.014224433
5.007322222,0.39820929,-2.013539448
5.024066667,0.402757972,-2.011960061
