t,x,y
0,-1.383169597,-1.461177959
0.016744444,-1.384062693,-1.460406726
0.033488889,-1.386718929,-1.460195139
0.050233333,-1.384975897,-1.461258713
0.066977778,-1.385883635,-1.460602307
0.083733333,-1.387558982,-1.460648848
0.100477778,-1.389671284,-1.461071529
0.117222222,-1.388530684,-1.463183825
0.133966667,-1.391520128,-1.462955047
0.150722222,-1.393067961,-1.462682589
0.167466667,-1.393669405,-1.463485392
0.184211111,-1.393590671,-1.463366038
0.200955556,-1.394591761,-1.464288801
0.2177,-1.393566627,-1.466553094
0.234455556,-1.393263724,-1.466442819
0.2512,-1.393736919,-1.466837754
0.267944444,-1.394793589,-1.46611699
0.2847,-1.394899715,-1.466238615
0.301444444,-1.393667068,-1.468390959
0.318188889,-1.393292103,-1.467918968
0.334933333,-1.391739332,-1.46968186
0.351677778,-1.391524761,-1.469423515
0.368433333,-1.389756251,-1.470959222
0.385177778,-1.389675436,-1.470961432
0.401922222,-1.388081761,-1.472691434
0.418666667,-1.388139395,-1.472834237
0.435411111,-1.386897819,-1.473123816
0.452166667,-1.38704911,-1.473315904
0.468911111,-1.388274371,-1.471387398
0.485655556,-1.387005904,-1.471735142
0.5024,-1.386535328,-1.472713639
0.519155556,-1.386493706,-1.472753671
0.535888889,-1.386873166,-1.473266
0.552644444,-1.386469746,-1.472877855
0.569388889,-1.386535279,-1.473015366
0.586144444,-1.385501052,-1.473542048
0.602888889,-1.384065359,-1.472124753
0.619633333,-1.385235906,-1.472001113
0.636377778,-1.383421033,-1.471699383
0.653133333,-1.383204039,-1.471402859
0.669866667,-1.382700045,-1.470868922
0.686622222,-1.383182701,-1.471143495
0.703366667,-1.383384033,-1.47130014
0.720111111,-1.383059619,-1.470933052
0.736855556,-1.385211919,-1.470055415
0.7536,-1.386531407,-1.469715523
0.770355556,-1.386642064,-1.469760843
0.7871,-1.38676709,-1.470026542
0.803844444,-1.385230535,-1.469948707
0.820611111,-1.384867767,-1.471298649
0.837344444,-1.383168933,-1.472928286
0.854088889,-1.377553057,-1.47575183
0.870833333,-1.377846021,-1.475872674
0.887577778,-1.373961064,-1.475199436
0.904333333,-1.373207638,-1.473038129
0.921077778,-1.368193886,-1.471237457
0.937822222,-1.365014429,-1.47131854
0.954566667,-1.360310224,-1.47352777
0.971311111,-1.350193325,-1.479835117
0.988066667,-1.342067294,-1.489878823
1.004811111,-1.329399377,-1.500977625
1.021566667,-1.314486874,-1.516126559
1.0383,-1.298327419,-1.53483379
1.055044444,-1.277300245,-1.552433592
1.0718,-1.258929611,-1.569383515
1.088544444,-1.241524282,-1.585072615
1.105288889,-1.22123115,-1.59815943
1.122044444,-1.201389001,-1.611514885
1.138777778,-1.183202969,-1.625212839
1.155533333,-1.157516214,-1.641319617
1.172277778,-1.132055406,-1.657826048
1.189022222,-1.104489469,-1.676762898
1.205777778,-1.072275583,-1.698147941
1.222522222,-1.049409896,-1.731634861
1.239266667,-1.02230992,-1.748001453
1.256022222,-0.966925252,-1.761629277
1.272766667,-0.933352701,-1.778394843
1.289511111,-0.899923969,-1.794864444
1.306255556,-0.864539198,-1.811641088
1.323,-0.827360896,-1.828528903
1.339744444,-0.792999075,-1.841861442
1.3565,-0.749932916,-1.858535209
1.373244444,-0.715722018,-1.877857639
1.389988889,-0.665196615,-1.894445752
1.406733333,-0.626674596,-1.947895425
1.423477778,-0.576997844,-1.919099961
1.440233333,-0.524507616,-1.945345075
1.456977778,-0.476366798,-1.957056495
1.473722222,-0.445772274,-1.960342283
1.490466667,-0.412028556,-1.986587397
1.507222222,-0.350522631,-1.998274732
1.523966667,-0.308948934,-2.004995866
1.540711111,-0.25967134,-2.011587385
1.557455556,-0.202999262,-2.018185991
1.5742,-0.153326719,-2.020331115
1.590944444,-0.114990943,-2.023662774
1.6077,-0.052095565,-2.020331115
1.624444444,-0.005457807,-2.020336671
1.641188889,0.042227475,-2.019260718
1.657933333,0.090022729,-2.018693163
1.674677778,0.142669018,-2.015947488
1.691433333,0.184110461,-2.009083209
1.708177778,0.231368099,-2.004057261
1.724922222,0.274093709,-2.009083209
1.741677778,0.313511434,-2.002368242
1.758422222,0.362815649,-1.992405109
1.775166667,0.396940946,-1.985653051
1.791911111,0.449602303,-1.974045789
1.808655556,0.497821589,-1.962316431
1.825411111,0.528921182,-1.95393497
1.842155556,0.571070544,-1.942291077
1.8589,0.624980985,-1.925640378
1.875644444,0.650938759,-1.91706054
1.892388889,0.69079817,-1.902111689
1.909144444,0.739631582,-1.882068703
1.925888889,0.777268922,-1.867448426
1.942633333,0.798902252,-1.859066651
1.959388889,0.846715702,-1.83553178
1.976133333,0.878849701,-1.820551109
1.992877778,0.899456383,-1.809993682
2.009622222,0.936934511,-1.790355239
2.026366667,0.967168189,-1.773895115
2.043111111,0.994228509,-1.758917833
2.059866667,1.017767889,-1.743727176
2.076611111,1.04055993,-1.73015658
2.093355556,1.062893076,-1.715529083
2.1101,1.08581543,-1.702155616
2.126855556,1.102678626,-1.688528915
2.1436,1.122010712,-1.676592497
2.160344444,1.138568937,-1.664877639
2.177088889,1.154582793,-1.653755142
2.193833333,1.170479493,-1.643559458
2.210588889,1.183411719,-1.63330798
2.227333333,1.194502497,-1.624066365
2.244077778,1.205896028,-1.61555798
2.260822222,1.213341333,-1.607827051
2.277577778,1.220017565,-1.601744855
2.294322222,1.222667115,-1.589161385
2.311066667,1.229581258,-1.586036447
2.327811111,1.222667115,-1.566665573
2.344555556,1.225818415,-1.564864519
2.361311111,1.226194858,-1.565061709
2.378055556,1.225876132,-1.563246695
2.3948,1.225157593,-1.56395341
2.411555556,1.222819441,-1.56512687
2.4283,1.219581255,-1.568446616
2.445044444,1.217106388,-1.571207286
2.461788889,1.21119188,-1.575113304
2.478533333,1.202866355,-1.580287235
2.495277778,1.195225018,-1.586299718
2.512033333,1.185265809,-1.594658349
2.528777778,1.176408947,-1.603854076
2.545522222,1.163641149,-1.612909489
2.562266667,1.147829999,-1.623628381
2.579022222,1.13370683,-1.634856506
2.595766667,1.117620618,-1.646850931
2.612511111,1.100958687,-1.658686332
2.629255556,1.082658157,-1.671877473
2.646,1.063617243,-1.684848677
2.662755556,1.042352956,-1.700085069
2.6795,1.018535862,-1.713383195
2.696244444,0.995343389,-1.728383699
2.712988889,0.972095637,-1.741905017
2.729744444,0.944454849,-1.757329869
2.746488889,0.920198668,-1.772023797
2.763233333,0.890686421,-1.788880869
2.779977778,0.860760505,-1.803902687
2.796722222,0.829406736,-1.81901981
2.813477778,0.799894868,-1.832075069
2.830222222,0.763083842,-1.848700845
2.846966667,0.729574012,-1.863630722
2.863711111,0.691729266,-1.87878652
2.880466667,0.654715818,-1.89218882
2.897211111,0.613616301,-1.905668518
2.913955556,0.575654413,-1.918964902
2.9307,0.536358863,-1.930578831
2.947455556,0.490929899,-1.943732472
2.9642,0.447570938,-1.955447706
2.980944444,0.411759315,-1.964267653
2.997688889,0.367050834,-1.973738646
3.014433333,0.324805533,-1.982651075
3.031188889,0.277843011,-2.012832511
3.047933333,0.236600689,-2.027829719
3.064677778,0.19204342,-2.032830094
3.081422222,0.135369535,-2.039077625
3.098166667,0.102673057,-2.040839381
3.114922222,0.045386287,-2.042826927
3.131666667,0.00949982,-2.04308531
3.148411111,-0.064194678,-2.04308852
3.165155556,-0.09003519,-2.042868106
3.1819,-0.145828115,-2.042826927
3.198655556,-0.188110857,-2.039557059
3.2154,-0.235265263,-2.034558628
3.232155556,-0.285281781,-2.029583254
3.248888889,-0.337042516,-2.012832511
3.265633333,-0.385101312,-2.004476674
3.282388889,-0.445772274,-2.012832511
3.299133333,-0.479515992,-2.001584605
3.315877778,-0.510222768,-1.99684865
3.332622222,-0.558251334,-1.971590189
3.349366667,-0.629488072,-1.941595773
3.366122222,-0.6725678,-1.928210915
3.382866667,-0.6819783,-1.915350659
