t,x,y
0,-0.640265058,-1.929030093
0.016744444,-0.640404712,-1.926034888
0.033488889,-0.642413436,-1.924145113
0.050244444,-0.643261919,-1.924022603
0.066988889,-0.643540368,-1.924074906
0.083733333,-0.642733564,-1.924046182
0.100477778,-0.643382451,-1.922476837
0.117222222,-0.642250911,-1.92073434
0.133977778,-0.642112232,-1.919051681
0.150722222,-0.642595352,-1.919639333
0.167466667,-0.640105983,-1.920636361
0.184211111,-0.638917298,-1.920824057
0.200966667,-0.638906536,-1.921018775
0.217711111,-0.636380176,-1.920637442
0.234455556,-0.636977856,-1.919454876
0.2512,-0.636122421,-1.919394481
0.267944444,-0.6365127,-1.919198197
0.2847,-0.636307988,-1.920281492
0.301444444,-0.637054708,-1.920790164
0.318188889,-0.637054539,-1.920918273
0.334933333,-0.636958394,-1.920773816
0.351677778,-0.638702276,-1.921135857
0.368433333,-0.637690236,-1.922413856
0.385177778,-0.638295442,-1.922231218
0.401922222,-0.640581408,-1.920899547
0.418666667,-0.640414556,-1.92072428
0.435422222,-0.644038614,-1.920874411
0.452166667,-0.643310581,-1.922290639
0.468911111,-0.643530947,-1.922363129
0.485655556,-0.645009055,-1.922363892
0.502411111,-0.646420577,-1.922373944
0.519155556,-0.648863798,-1.920989876
0.5359,-0.649542374,-1.920773694
0.552644444,-0.650337547,-1.920865476
0.569388889,-0.64933495,-1.920673547
0.586166667,-0.650433936,-1.920594991
0.602888889,-0.651987075,-1.919052254
0.619633333,-0.653873395,-1.917705067
0.636377778,-0.656318074,-1.917416512
0.653122222,-0.65601661,-1.917074405
0.669866667,-0.658565485,-1.915884049
0.686622222,-0.6571481,-1.915660574
0.703366667,-0.659686048,-1.915750097
0.720111111,-0.658984364,-1.914343783
0.736866667,-0.659873655,-1.914191357
0.753611111,-0.661581041,-1.914043081
0.770355556,-0.66162711,-1.913808448
0.7871,-0.662328014,-1.912184138
0.803866667,-0.663544811,-1.910589305
0.8206,-0.664872917,-1.909192254
0.837344444,-0.664893463,-1.909022732
0.854088889,-0.666894482,-1.907587421
0.870833333,-0.66538693,-1.907239387
0.887577778,-0.66937023,-1.905867542
0.904333333,-0.669947167,-1.904107049
0.921077778,-0.671481885,-1.904147157
0.937822222,-0.671395928,-1.9040323
0.954566667,-0.671253114,-1.903656841
0.971311111,-0.673564518,-1.90307814
0.988066667,-0.674518531,-1.902479267
1.004811111,-0.676136349,-1.900844689
1.021555556,-0.676876569,-1.90058589
1.0383,-0.679583151,-1.899438305
1.055055556,-0.681686047,-1.899227488
1.0718,-0.684249467,-1.899025681
1.088544444,-0.688113535,-1.897749616
1.105288889,-0.690280644,-1.897329582
1.122044444,-0.689982259,-1.896987851
1.138788889,-0.688242489,-1.896696647
1.155533333,-0.681676683,-1.900044049
1.172277778,-0.677132557,-1.900665163
1.189022222,-0.671697471,-1.902410223
1.205777778,-0.668358012,-1.903110717
1.222522222,-0.663254042,-1.905793977
1.239266667,-0.659494811,-1.907857295
1.256011111,-0.6549818,-1.911810469
1.272755556,-0.648953334,-1.915242165
1.289511111,-0.640513066,-1.918963293
1.306255556,-0.629831078,-1.920635979
1.323,-0.619542148,-1.924772468
1.339755556,-0.607442683,-1.926827109
1.3565,-0.594429219,-1.929853049
1.373244444,-0.583277455,-1.931931418
1.389988889,-0.572430966,-1.935090207
1.406733333,-0.560498629,-1.938896241
1.423488889,-0.549534375,-1.943171693
1.440233333,-0.53422753,-1.950317506
1.456988889,-0.520888059,-1.954988911
1.473722222,-0.505571845,-1.960447201
1.490466667,-0.48675622,-1.961887666
1.507222222,-0.471738511,-1.963974981
1.523966667,-0.438510226,-1.960145933
1.540711111,-0.422009927,-1.964026189
1.557455556,-0.405358384,-1.968222482
1.574211111,-0.385670209,-1.972368764
1.590955556,-0.369671952,-1.976528316
1.6077,-0.346630121,-1.980741564
1.624444444,-0.329172004,-1.983235284
1.641188889,-0.307750637,-1.986220838
1.657944444,-0.289501474,-1.988309409
1.674688889,-0.268357381,-1.990287839
1.691433333,-0.24808798,-1.992401013
1.708177778,-0.227065157,-1.992868293
1.724922222,-0.207022448,-1.995550928
1.741677778,-0.184293525,-1.997997341
1.758422222,-0.163087878,-2.000645384
1.775166667,-0.137948708,-2.001921
1.791911111,-0.115460042,-2.00375642
1.808655556,-0.092609451,-2.004521518
1.825411111,-0.073826868,-2.003897419
1.842155556,-0.05202293,-2.002899249
1.8589,-0.034317882,-2.001626762
1.875644444,-0.014558042,-2.002651227
1.892388889,0.010534774,-2.00449775
1.909144444,0.032660051,-2.005019234
1.925888889,0.054652127,-2.004668616
1.942633333,0.074955186,-2.003444629
1.959377778,0.096750999,-2.001975337
1.976133333,0.114419799,-2.000263097
1.992877778,0.1302159,-1.99842268
2.009622222,0.149398413,-1.996339057
2.026366667,0.170700349,-1.993575962
2.043122222,0.186847676,-1.995729014
2.059866667,0.204302628,-1.994106402
2.076611111,0.222234165,-1.989831266
2.093355556,0.242701704,-1.987602067
2.110111111,0.258418834,-1.984268717
2.126855556,0.274022995,-1.981012979
2.1436,0.287124925,-1.978111493
2.160344444,0.30223945,-1.976135793
2.177088889,0.317479351,-1.973693089
2.193844444,0.333276397,-1.971896455
2.210588889,0.348485999,-1.969913691
2.227333333,0.361871514,-1.966862695
2.244077778,0.376504774,-1.963761875
2.260833333,0.386908206,-1.961545933
2.277577778,0.399389717,-1.959651032
2.294322222,0.409431712,-1.957734732
2.311066667,0.417895734,-1.956757675
