t,x,y
0,-0.339840578,-1.987365004
0.016755556,-0.339798969,-1.988889451
0.0335,-0.339681111,-1.989131452
0.050244444,-0.338671602,-1.989048959
0.066988889,-0.338802374,-1.989216664
0.083733333,-0.339518653,-1.989997213
0.100477778,-0.338895201,-1.991768641
0.117233333,-0.3389151,-1.993180697
0.133977778,-0.338466474,-1.994661507
0.150722222,-0.338321687,-1.995294174
0.167466667,-0.337033399,-1.995189158
0.184222222,-0.338110082,-1.995991522
0.200966667,-0.336609,-1.996924488
0.217711111,-0.337338018,-1.998330799
0.234455556,-0.334951799,-1.999850959
0.2512,-0.335124466,-2.000101368
0.267955556,-0.334940478,-2.000074249
0.2847,-0.334532751,-2.000198335
0.301444444,-0.335009046,-2.001321825
0.318188889,-0.335475472,-2.001778404
0.334944444,-0.335702169,-2.002583297
0.351688889,-0.33546786,-2.003334088
0.368433333,-0.335370342,-2.00532995
0.385177778,-0.334990004,-2.006240238
0.401922222,-0.334299323,-2.00636479
0.418677778,-0.336433387,-2.006380481
0.435422222,-0.336965657,-2.00659652
0.452166667,-0.336975664,-2.007660588
0.468911111,-0.338350905,-2.008330112
0.485655556,-0.335262438,-2.009516296
0.502411111,-0.335175345,-2.009448848
0.519155556,-0.336186353,-2.009442081
0.5359,-0.336675471,-2.009589163
0.552655556,-0.338098195,-2.009565953
0.5694,-0.338598906,-2.011129523
0.586144444,-0.338117312,-2.011324119
0.602888889,-0.33758948,-2.012572805
0.619633333,-0.339367174,-2.013013579
0.636377778,-0.338446583,-2.014400183
0.653133333,-0.340082484,-2.015733252
0.669877778,-0.340248461,-2.015979467
0.686622222,-0.339074126,-2.017171787
0.703366667,-0.339273464,-2.01723053
0.720122222,-0.339401271,-2.017269955
0.736866667,-0.336542302,-2.017470089
0.753611111,-0.335963427,-2.017691176
0.770355556,-0.329196215,-2.019261193
0.7871,-0.322239108,-2.020673426
0.803855556,-0.317643956,-2.022292693
0.8206,-0.313434472,-2.023830812
0.837344444,-0.311764286,-2.025351655
0.854088889,-0.312920738,-2.025911531
0.870844444,-0.313405442,-2.027089882
0.887588889,-0.311576194,-2.028057118
0.904333333,-0.308225235,-2.028613412
0.921077778,-0.300815606,-2.030056162
0.937833333,-0.292641572,-2.032054245
0.954577778,-0.284357472,-2.034150591
0.971322222,-0.273251708,-2.036501391
0.988066667,-0.268243359,-2.038948239
1.004811111,-0.263340299,-2.041098971
1.021555556,-0.260882506,-2.04293983
1.038311111,-0.257455577,-2.044084028
1.055055556,-0.25068898,-2.044879095
1.0718,-0.243562477,-2.046105445
1.088544444,-0.234641382,-2.047494141
1.1053,-0.222877805,-2.049163072
1.122044444,-0.214229021,-2.050389868
1.138788889,-0.202871418,-2.052446127
1.155533333,-0.193890174,-2.053615735
1.172277778,-0.186327846,-2.055512662
1.189033333,-0.180232195,-2.056872432
1.205777778,-0.172420113,-2.057434976
1.222522222,-0.165905878,-2.058665015
1.239266667,-0.154758514,-2.05926972
1.256011111,-0.144672344,-2.060260851
1.272766667,-0.133447617,-2.061164512
1.289511111,-0.1207305,-2.062118943
1.306255556,-0.110143274,-2.063118188
1.323,-0.099654146,-2.063879193
1.339755556,-0.091420291,-2.064467669
1.3565,-0.084340132,-2.06505454
1.373244444,-0.076746875,-2.066128549
1.39,-0.068200616,-2.06649789
1.406744444,-0.055667959,-2.066460736
1.423488889,-0.046649072,-2.066429514
1.440233333,-0.031660143,-2.067204684
1.456977778,-0.021708481,-2.067778562
1.473722222,-0.008132821,-2.068151687
1.490477778,0.001468588,-2.069364271
1.507233333,0.008634367,-2.069684376
1.523966667,0.015575791,-2.070714327
1.540711111,0.023587171,-2.069908018
1.557466667,0.031110607,-2.069722166
1.574211111,0.040393189,-2.069681205
1.590955556,0.052633177,-2.069895986
1.6077,0.06177932,-2.069844993
1.624444444,0.071811098,-2.070792723
1.6412,0.083958386,-2.071315006
1.657955556,0.092741339,-2.071679209
1.674688889,0.100494071,-2.071553096
1.691433333,0.106474258,-2.071131049
1.708188889,0.113242722,-2.071222412
1.724933333,0.120842573,-2.07101842
1.741677778,0.128534349,-2.069824861
1.758422222,0.135539519,-2.069670626
1.775177778,0.142177904,-2.069394073
1.791922222,0.151892877,-2.06886522
1.808666667,0.160486475,-2.068304678
1.825411111,0.166651436,-2.068335916
1.842155556,0.172604313,-2.068416729
1.858911111,0.176121843,-2.068358554
1.875677778,0.182692074,-2.068228806
1.8924,0.184910912,-2.068714802
1.909144444,0.189089941,-2.067568495
1.925888889,0.192830687,-2.068018197
1.942644444,0.20001619,-2.067057619
1.959388889,0.202194982,-2.066463381
1.976133333,0.208171797,-2.066370618
1.992877778,0.211602518,-2.066718347
2.009622222,0.213472519,-2.067714934
2.026377778,0.215801719,-2.067460697
2.043122222,0.217566737,-2.067238352
2.059866667,0.218460738,-2.066524585
2.076611111,0.219721888,-2.066526621
2.093366667,0.218684367,-2.06629059
2.110111111,0.219951747,-2.066265556
2.126855556,0.221881445,-2.066054039
2.1436,0.224397512,-2.066418543
2.160344444,0.22527229,-2.066774822
2.1771,0.225479935,-2.066546483
2.193844444,0.225111309,-2.0660604
2.210588889,0.223394816,-2.066463528
2.227333333,0.221090491,-2.06682074
2.244088889,0.219263148,-2.067961688
2.260833333,0.215690716,-2.068227018
2.277577778,0.211693232,-2.069379954
2.294322222,0.211238453,-2.068254519
2.311066667,0.209759959,-2.068083326
2.327822222,0.206575395,-2.067778767
2.344566667,0.204000563,-2.067889626
2.361311111,0.199962468,-2.068447491
2.378055556,0.193758354,-2.06941269
2.394811111,0.188707322,-2.068617334
2.411555556,0.181350238,-2.068348591
2.4283,0.175035903,-2.069063492
2.445044444,0.16722219,-2.06935467
2.461788889,0.163795287,-2.069703668
2.478544444,0.158884675,-2.070129962
2.495288889,0.152265011,-2.071004954
2.512033333,0.147214069,-2.070070571
2.528777778,0.139815989,-2.070889818
2.545533333,0.131619033,-2.070899442
2.562277778,0.123286424,-2.070981611
2.579022222,0.113723874,-2.07135904
2.595766667,0.104143155,-2.071667757
2.612522222,0.097023227,-2.072598401
2.629266667,0.089429841,-2.072880652
