t,x,y
0,-0.410107704,-1.974657614
0.016744444,-0.410376419,-1.974728148
0.033533333,-0.409903207,-1.974541191
0.050244444,-0.411556012,-1.973522097
0.066988889,-0.411750782,-1.973247959
0.083733333,-0.411615106,-1.973140955
0.100477778,-0.411413775,-1.973051866
0.117233333,-0.411923183,-1.973233311
0.133977778,-0.412178882,-1.973035232
0.150722222,-0.411612575,-1.973160834
0.167466667,-0.41154838,-1.973130533
0.184211111,-0.411618317,-1.971600836
0.200966667,-0.412984485,-1.970194948
0.217711111,-0.413733151,-1.970013016
0.234455556,-0.414259151,-1.969898557
0.2512,-0.413390827,-1.971318766
0.267955556,-0.411912318,-1.971227032
0.2847,-0.412503969,-1.971411828
0.301444444,-0.412515552,-1.971445454
0.318188889,-0.412417106,-1.971411516
0.334933333,-0.413095739,-1.970008004
0.351688889,-0.412008421,-1.969816874
0.368433333,-0.411383921,-1.96988701
0.385177778,-0.409631315,-1.969981547
0.401922222,-0.402280046,-1.969924613
0.418666667,-0.395651672,-1.96981879
0.435422222,-0.386401054,-1.971243674
0.452166667,-0.378984874,-1.972826255
0.468911111,-0.374787688,-1.973325792
0.485655556,-0.372336961,-1.973419403
0.502411111,-0.371130139,-1.973146232
0.519155556,-0.370402219,-1.972665817
0.5359,-0.366271167,-1.973185671
0.552655556,-0.361107629,-1.973125924
0.5694,-0.351459962,-1.973626105
0.586144444,-0.340505889,-1.974610346
0.602888889,-0.328039355,-1.976049448
0.619633333,-0.315409583,-1.97741957
0.636377778,-0.307797612,-1.978386208
0.653133333,-0.298737228,-1.97877355
0.669877778,-0.29512239,-1.97767072
0.686622222,-0.289790171,-1.977736352
0.703366667,-0.283519384,-1.977739104
0.720122222,-0.272860472,-1.979358831
0.736866667,-0.260337889,-1.980632407
0.753611111,-0.245724496,-1.981805562
0.770355556,-0.2308898,-1.983008193
0.7871,-0.215120713,-1.984491152
0.803855556,-0.203809389,-1.984173438
0.8206,-0.194033496,-1.983675475
0.837344444,-0.184759029,-1.98295306
0.854088889,-0.179230801,-1.982898548
