t,x,y
0,-0.845686303,-1.829801618
0.016744444,-0.845470021,-1.829739874
0.0335,-0.844111536,-1.831575577
0.050244444,-0.844380094,-1.83179432
0.066988889,-0.844719827,-1.831904826
0.083733333,-0.845074554,-1.831430151
0.100477778,-0.844055275,-1.831450678
0.117233333,-0.845568441,-1.829895571
0.133977778,-0.843782176,-1.829663561
0.150722222,-0.843929358,-1.829739862
0.167466667,-0.845577934,-1.829731092
0.184222222,-0.847401499,-1.828115872
0.200966667,-0.847355838,-1.828132181
0.217711111,-0.847627309,-1.828111011
0.234455556,-0.848678534,-1.827849352
0.2512,-0.850376766,-1.82781751
0.267955556,-0.851781665,-1.827930897
0.2847,-0.851777916,-1.829625814
0.301444444,-0.852738233,-1.829824513
0.318188889,-0.852521658,-1.829769269
0.334944444,-0.854379737,-1.831454086
0.351677778,-0.854719302,-1.831540557
0.368433333,-0.857196707,-1.82982475
0.385177778,-0.859416971,-1.829891128
0.401922222,-0.85759706,-1.831452657
0.418677778,-0.86131943,-1.831581437
0.435422222,-0.861996512,-1.831835746
0.452166667,-0.861068433,-1.833261968
0.468922222,-0.861190828,-1.833219818
0.485666667,-0.860050427,-1.833367376
0.502411111,-0.86134584,-1.833263284
0.519155556,-0.862555924,-1.833086329
0.5359,-0.86340033,-1.833339841
0.552655556,-0.866589622,-1.831763999
0.5694,-0.866316225,-1.831612917
0.586144444,-0.866528906,-1.83169916
0.602888889,-0.868535555,-1.831782471
0.619633333,-0.867746153,-1.831495998
0.636377778,-0.869774782,-1.831624664
0.653133333,-0.869166943,-1.831501952
0.669877778,-0.868116721,-1.83326294
0.686622222,-0.867359775,-1.833038629
0.703366667,-0.867735018,-1.833171706
0.720122222,-0.869902458,-1.833383742
0.736866667,-0.868109063,-1.834955469
0.753611111,-0.869878938,-1.835098986
0.770355556,-0.871612766,-1.835154074
0.7871,-0.871799109,-1.835240231
0.803855556,-0.867723256,-1.836518291
0.8206,-0.87207677,-1.835230286
0.837344444,-0.871691596,-1.835099168
0.854088889,-0.870384897,-1.835138131
0.870833333,-0.870371097,-1.83503061
0.887588889,-0.873641899,-1.833549053
