t,x,y
0,-1.064504309,-1.721720012
0.016744444,-1.063186386,-1.721796418
0.033488889,-1.063199805,-1.720277615
0.050233333,-1.064232795,-1.720031392
0.066977778,-1.064102933,-1.719892948
0.083733333,-1.064695556,-1.720105374
0.100477778,-1.064119578,-1.72008537
0.117222222,-1.063791062,-1.721479957
0.133977778,-1.064780122,-1.721875857
0.150722222,-1.064494327,-1.721731749
0.167466667,-1.063061593,-1.721671567
0.184211111,-1.063524993,-1.720249892
0.200955556,-1.060956157,-1.719822464
0.2177,-1.060770946,-1.719914537
0.234444444,-1.063153277,-1.720172388
0.2512,-1.062506456,-1.719982403
0.267944444,-1.062869089,-1.720072192
0.284688889,-1.06272136,-1.718462888
0.301444444,-1.061287753,-1.720023233
0.318188889,-1.061289731,-1.720182809
0.334933333,-1.060439403,-1.719995058
0.351677778,-1.060988281,-1.721697371
0.368433333,-1.060204509,-1.721967367
0.385177778,-1.060531185,-1.719965301
0.401922222,-1.058729695,-1.719909035
0.418666667,-1.057953209,-1.718421721
0.435422222,-1.05754973,-1.71819243
0.452155556,-1.057583827,-1.718243756
0.468911111,-1.057594715,-1.718254321
0.485666667,-1.057808812,-1.718417519
0.5024,-1.057543571,-1.718314053
0.519155556,-1.059191512,-1.718350893
0.535888889,-1.057986343,-1.718545474
0.552644444,-1.059733214,-1.718629468
0.5694,-1.057060389,-1.719880267
0.586133333,-1.056134493,-1.720049348
0.602877778,-1.056468951,-1.720188262
0.619633333,-1.055917727,-1.719996447
0.636377778,-1.055771389,-1.719874283
0.653122222,-1.059143306,-1.718427579
0.669866667,-1.057949637,-1.718455706
0.686633333,-1.059272964,-1.718462274
0.703366667,-1.058150588,-1.718478197
0.720111111,-1.059570185,-1.718306972
0.736855556,-1.061513843,-1.716758677
0.753611111,-1.059232599,-1.716569064
0.770355556,-1.062924589,-1.715136185
0.7871,-1.063256493,-1.715191293
0.803844444,-1.063103753,-1.71666978
0.820588889,-1.06212914,-1.71656879
0.837344444,-1.063882574,-1.716599791
0.854088889,-1.064282715,-1.714923147
0.870833333,-1.06267852,-1.714848373
0.887577778,-1.064341667,-1.714830523
0.904333333,-1.066216651,-1.713300652
0.921077778,-1.065954155,-1.711482914
0.937822222,-1.06814751,-1.710121041
0.954566667,-1.071196834,-1.708292658
0.971322222,-1.070895067,-1.706529674
0.988055556,-1.066929157,-1.709885464
1.004811111,-1.051210052,-1.713187942
1.021555556,-1.032203542,-1.720300729
1.0383,-1.009795183,-1.731946528
1.055055556,-0.985957273,-1.746975783
1.0718,-0.969625138,-1.757131164
1.088544444,-0.961129869,-1.759566479
1.1053,-0.954042956,-1.760466442
1.122033333,-0.949440758,-1.759274819
1.138788889,-0.940667237,-1.760605576
1.155533333,-0.925918295,-1.76754764
1.172277778,-0.906704189,-1.77601199
1.189022222,-0.876907816,-1.790003169
1.205766667,-0.84516944,-1.804628569
1.222522222,-0.819697052,-1.816640221
1.239266667,-0.799104822,-1.825048928
1.256011111,-0.782518686,-1.828680384
1.272766667,-0.770802232,-1.83206044
1.2895,-0.757824352,-1.835668361
1.306255556,-0.740156062,-1.840440233
1.323,-0.713945244,-1.849248137
1.339744444,-0.681899862,-1.86365392
1.3565,-0.645699588,-1.875476682
1.373244444,-0.614245554,-1.885894034
1.389988889,-0.585367499,-1.89628628
1.406733333,-0.557423016,-1.902543418
1.423477778,-0.537321064,-1.907585155
1.440233333,-0.518010582,-1.911568873
1.456977778,-0.494399276,-1.916271387
1.473722222,-0.465260286,-1.923263388
1.490466667,-0.429736558,-1.931452647
1.507211111,-0.386631496,-1.940495308
1.523966667,-0.35174925,-1.946962953
1.540711111,-0.314641334,-1.953651635
1.557455556,-0.280782296,-1.953133992
1.5742,-0.253912234,-1.955513307
1.590955556,-0.231037332,-1.958258911
1.6077,-0.207743801,-1.961030601
1.624444444,-0.177449273,-1.964012711
1.641188889,-0.129591829,-1.97781815
1.657944444,-0.086695379,-1.979396152
1.674688889,-0.049368316,-1.97781815
1.691433333,-0.009256559,-1.98090367
1.708177778,0.026605894,-1.979965943
1.724922222,0.050801116,-1.979756938
1.741677778,0.070966954,-1.97781815
1.758422222,0.096188412,-1.978184528
1.775166667,0.126860919,-1.975672199
1.791922222,0.165765146,-1.970974859
1.808666667,0.194387743,-1.968561591
1.825422222,0.2344995,-1.962390552
1.842155556,0.265354697,-1.956219512
1.8589,0.291731551,-1.952637535
1.875644444,0.316774893,-1.947954984
1.892388889,0.338093495,-1.94428691
1.909144444,0.363206946,-1.938868452
1.925888889,0.394071668,-1.933825489
1.942633333,0.423353291,-1.925695874
1.959377778,0.459742441,-1.934620874
1.976133333,0.485788646,-1.927843808
