t,x,y
0,-0.307669637,-1.99299046
0.016744444,-0.307840524,-1.994336053
0.033488889,-0.306353812,-1.994623596
0.050244444,-0.307062353,-1.994371726
0.066988889,-0.305954015,-1.993077139
0.083733333,-0.307246527,-1.993089485
0.100477778,-0.307709362,-1.993131417
0.117233333,-0.307088233,-1.993333718
0.133977778,-0.307574856,-1.993015612
0.150722222,-0.305176108,-1.993308209
0.167466667,-0.306124062,-1.994401782
0.184211111,-0.307138591,-1.993205043
0.200955556,-0.306291835,-1.99297972
0.217711111,-0.306381957,-1.992821571
0.234455556,-0.305760694,-1.994175391
0.2512,-0.30525247,-1.995132793
0.267955556,-0.304412279,-1.996467096
0.2847,-0.30437352,-1.997171363
0.301444444,-0.303191837,-1.998511578
0.318188889,-0.302955746,-1.999030451
0.334933333,-0.303873889,-1.999355963
0.351688889,-0.302608788,-1.999685058
0.368433333,-0.304144398,-1.999521161
0.385177778,-0.30532132,-1.998447718
0.401922222,-0.304261538,-1.998299673
0.418677778,-0.304396309,-1.998052569
0.435422222,-0.304848921,-1.997550078
0.452166667,-0.304624414,-1.997799859
0.468911111,-0.305775819,-1.997648914
0.485666667,-0.30542987,-1.997391156
0.502411111,-0.305757703,-1.997627715
0.519155556,-0.305578486,-1.998017638
0.5359,-0.306139742,-1.998009641
0.552644444,-0.306049162,-1.997877287
0.5694,-0.304883321,-1.998190533
0.586144444,-0.303014622,-1.998311499
0.602888889,-0.304418255,-1.998212568
0.619633333,-0.305808867,-1.997703499
0.636377778,-0.305793966,-1.997761703
0.653133333,-0.305614245,-1.998018102
0.669877778,-0.305402835,-1.998101298
0.686622222,-0.304465361,-1.997465045
0.703366667,-0.304794184,-1.997588506
0.720122222,-0.304102074,-1.997994047
0.736855556,-0.302670988,-1.998053094
0.753611111,-0.303044877,-1.999154707
0.770355556,-0.301152163,-1.999345727
0.7871,-0.301345423,-1.999380307
0.803855556,-0.299804761,-1.999539047
0.8206,-0.298784861,-1.999455103
0.837344444,-0.298894041,-1.999432058
0.854111111,-0.296970281,-1.999300571
0.870844444,-0.29756655,-1.99958784
0.887588889,-0.29723118,-1.999194598
