t,x,y
0,-0.32098721,-1.986715012
0.016744444,-0.319805884,-1.986377457
0.033488889,-0.321135037,-1.985163846
0.050233333,-0.322427611,-1.98509041
0.066977778,-0.32269233,-1.985265069
0.083733333,-0.321967787,-1.985135208
0.100477778,-0.321566754,-1.985164493
0.117222222,-0.3217111,-1.985103014
0.133977778,-0.321773911,-1.984926646
0.150722222,-0.321120515,-1.985150386
0.167466667,-0.322192556,-1.985268292
0.184211111,-0.321407458,-1.985227382
0.200955556,-0.322952005,-1.985329899
0.2177,-0.321876846,-1.985260192
0.234455556,-0.321709955,-1.98501435
0.2512,-0.321516303,-1.983900469
0.267944444,-0.322604422,-1.983913479
0.2847,-0.32310923,-1.98368745
0.301444444,-0.322828919,-1.983576645
0.318188889,-0.322948652,-1.983910723
0.334933333,-0.322721028,-1.984051765
0.351677778,-0.322431785,-1.98352672
0.368433333,-0.321302024,-1.983670305
0.385177778,-0.321524555,-1.98337034
0.401922222,-0.321415905,-1.983116519
0.418666667,-0.321162162,-1.983312698
0.435411111,-0.320601546,-1.982952321
0.452166667,-0.320942793,-1.983175549
0.468911111,-0.320795001,-1.982322231
0.485655556,-0.32099318,-1.982352073
0.5024,-0.32098758,-1.982227144
0.519155556,-0.319841468,-1.983558373
0.5359,-0.319394015,-1.983545189
0.552644444,-0.319244429,-1.983506527
0.569388889,-0.318705288,-1.983332482
0.586133333,-0.317939476,-1.982938464
0.602888889,-0.318128609,-1.984156366
0.619633333,-0.312513242,-1.985177498
0.636377778,-0.304923949,-1.986301185
0.653122222,-0.297172727,-1.986966666
0.669877778,-0.289898069,-1.986931189
0.686622222,-0.284289824,-1.98819246
0.703366667,-0.282239108,-1.988388834
0.720111111,-0.282068078,-1.98960654
0.736855556,-0.281886456,-1.991431943
0.753611111,-0.280188766,-1.992952198
0.770355556,-0.273595578,-1.994208857
0.7871,-0.266701861,-1.995092539
0.803844444,-0.254294948,-1.99568877
0.820588889,-0.243827448,-1.997443254
0.837344444,-0.236757694,-1.99822735
0.854088889,-0.226026017,-1.999378885
0.870833333,-0.220094507,-2.000774336
0.887577778,-0.218006381,-2.001107482
0.904322222,-0.213936691,-2.002492443
0.921077778,-0.208863527,-2.003804075
0.937822222,-0.202066296,-2.004193681
0.954566667,-0.189390439,-2.005802018
0.971311111,-0.178725116,-2.008163604
0.988066667,-0.165418959,-2.010177957
1.004811111,-0.150234017,-2.01213329
1.021555556,-0.143674037,-2.012148044
1.0383,-0.137060882,-2.012427772
1.055055556,-0.131124855,-2.014111083
1.0718,-0.124112619,-2.015061939
1.088544444,-0.117912975,-2.016528918
1.105288889,-0.106447243,-2.016738036
1.122044444,-0.094812305,-2.017107674
1.138788889,-0.081560008,-2.017408189
1.155533333,-0.066832684,-2.01828005
1.172277778,-0.057189946,-2.019041014
1.189022222,-0.046892293,-2.020465815
1.205766667,-0.036743966,-2.021375748
1.222522222,-0.031788838,-2.021344782
1.239266667,-0.024904151,-2.021379573
1.256011111,-0.016040672,-2.02147301
1.272755556,-0.007529639,-2.021446908
1.289511111,0.007282574,-2.021827144
1.306255556,0.022026918,-2.022984233
1.323,0.033581212,-2.022949374
1.339744444,0.046826898,-2.023061501
1.356488889,0.057810443,-2.023277191
1.373244444,0.06604191,-2.02324455
1.389988889,0.06946078,-2.02298986
1.406733333,0.076277391,-2.023088383
1.423477778,0.084629736,-2.023167499
1.440222222,0.094609227,-2.02345018
1.456977778,0.104480982,-2.023245706
1.473722222,0.118458971,-2.021667511
1.490466667,0.127914717,-2.021417354
1.507211111,0.138728817,-2.020035867
1.523966667,0.147399158,-2.02020823
1.540711111,0.154832775,-2.020166376
1.557455556,0.161031372,-2.020415254
1.5742,0.166774928,-2.020017233
1.590955556,0.171207791,-2.01982457
1.6077,0.17765112,-2.019870931
1.624455556,0.18785906,-2.018366835
1.641188889,0.195812856,-2.018239112
1.657933333,0.20592293,-2.017066178
1.674688889,0.212452168,-2.016678955
1.691433333,0.219938554,-2.016744936
1.708177778,0.224593165,-2.016863685
1.724933333,0.226978595,-2.016877842
1.741666667,0.228716445,-2.016853527
1.758422222,0.231264833,-2.016755034
1.775166667,0.234918298,-2.01660508
1.791911111,0.240552028,-2.016910533
1.808655556,0.247127169,-2.0166331
1.8254,0.253826423,-2.015594235
1.842155556,0.257052423,-2.015271676
1.8589,0.261056772,-2.015252902
1.875655556,0.262630433,-2.015678947
1.892388889,0.262725351,-2.015318445
1.909144444,0.262561051,-2.015250488
1.925888889,0.262615097,-2.01551273
1.942633333,0.261000643,-2.016466075
1.959377778,0.262107589,-2.016578556
1.976122222,0.264680676,-2.016933622
1.992877778,0.264198569,-2.017917048
2.009622222,0.2666343,-2.01847118
2.026366667,0.266721029,-2.019457862
2.043111111,0.266019993,-2.019891837
2.059855556,0.262998715,-2.020177813
2.076611111,0.257930647,-2.02023718
2.093355556,0.254213995,-2.021775505
2.1101,0.25132828,-2.023256827
2.126844444,0.247820297,-2.024163607
2.1436,0.247644957,-2.023435539
2.160344444,0.24508798,-2.024135104
2.177088889,0.242384917,-2.024612198
2.193833333,0.239964215,-2.025142189
2.210588889,0.234757321,-2.026340421
2.227333333,0.228320513,-2.027591929
2.244077778,0.221989719,-2.028030628
2.260822222,0.213405667,-2.029646733
2.277566667,0.205454124,-2.031104057
2.294322222,0.201100594,-2.031153
